Category,File Name,Format,Duration (s),Sample Rate,Bit Depth,Channels,Integrated,Max Momentary
Dialogue,y8e53002.wav,wav,4.97,48000,16,1,-17.65,-2.20
Dialogue,y8e53003.wav,wav,4.92,48000,16,1,-17.88,-1.98
Dialogue,y8e53004.wav,wav,4.21,48000,16,1,-18.58,-2.39
Dialogue,y8e53005.wav,wav,3.31,48000,16,1,-19.18,-3.68
Dialogue,y8e53006.wav,wav,4.55,48000,16,1,-17.79,-2.75
Dialogue,y8e53007.wav,wav,3.68,48000,16,1,-17.89,-3.93
Dialogue,y8e53008.wav,wav,6.03,48000,16,1,-18.55,-1.69
Dialogue,y8e58000.wav,wav,4.15,48000,16,1,-17.91,-4.32
Dialogue,y8e58001.wav,wav,4.54,48000,16,1,-18.03,-4.87
Dialogue,y8e58002.wav,wav,2.98,48000,16,1,-17.45,-2.52
Dialogue,y8e58003.wav,wav,2.24,48000,16,1,-17.22,-3.11
Dialogue,y8e58004.wav,wav,4.05,48000,16,1,-17.56,-4.54
Dialogue,y8e58005.wav,wav,5.29,48000,16,1,-18.30,-2.58
Dialogue,y8e58006.wav,wav,4.25,48000,16,1,-17.91,-3.18
Dialogue,y8e58007.wav,wav,3.72,48000,16,1,-18.05,-3.39
Dialogue,y8e58008.wav,wav,4.52,48000,16,1,-17.26,-3.74
Dialogue,y8e58009.wav,wav,6.28,48000,16,1,-17.80,-3.37
Dialogue,y8e58010.wav,wav,3.10,48000,16,1,-18.19,-2.66
Dialogue,y8e58011.wav,wav,4.32,48000,16,1,-18.18,-3.75
Dialogue,y8e58012.wav,wav,2.26,48000,16,1,-18.95,-2.72
Dialogue,y8e58013.wav,wav,4.58,48000,16,1,-17.39,-3.83
Dialogue,y8e58014.wav,wav,2.09,48000,16,1,-16.89,-4.92
Dialogue,y8e58015.wav,wav,3.94,48000,16,1,-17.69,-2.20
Dialogue,y8e58016.wav,wav,3.57,48000,16,1,-18.31,-2.11
Dialogue,y8e58017.wav,wav,4.63,48000,16,1,-17.73,-3.11
Dialogue,y8e58018.wav,wav,3.99,48000,16,1,-17.44,-5.40
Dialogue,y8e58019.wav,wav,3.31,48000,16,1,-17.84,-3.77
Dialogue,y8e58020.wav,wav,1.22,48000,16,1,-17.18,-4.89
Dialogue,y8e58021.wav,wav,4.83,48000,16,1,-17.51,-3.96
Dialogue,y8e58022.wav,wav,7.78,48000,16,1,-17.96,-4.13
Dialogue,y8e58023.wav,wav,1.21,48000,16,1,-16.46,-3.52
Dialogue,y8e58024.wav,wav,0.63,48000,16,1,-18.79,-5.52
Dialogue,y8e58025.wav,wav,2.39,48000,16,1,-15.89,-4.24
Dialogue,y8e58026.wav,wav,2.65,48000,16,1,-17.52,-2.27
Dialogue,y8e58027.wav,wav,3.59,48000,16,1,-16.68,-3.83
Dialogue,y8e58028.wav,wav,3.15,48000,16,1,-17.89,-3.97
Dialogue,y8e58029.wav,wav,3.39,48000,16,1,-17.52,-3.63
Dialogue,y8e58030.wav,wav,2.80,48000,16,1,-16.50,-2.60
Dialogue,y8e58031.wav,wav,4.38,48000,16,1,-17.76,-4.27
Dialogue,y8e58032.wav,wav,2.26,48000,16,1,-17.64,-2.28
Dialogue,y8e58033.wav,wav,1.13,48000,16,1,-17.36,-4.50
Dialogue,y8e58034.wav,wav,0.62,48000,16,1,-19.25,-3.88
Dialogue,y8e58035.wav,wav,3.26,48000,16,1,-19.91,-1.22
Dialogue,y8e58036.wav,wav,6.37,48000,16,1,-18.42,-3.83
Dialogue,y8e58037.wav,wav,4.57,48000,16,1,-17.14,-3.42
Dialogue,y8e58038.wav,wav,2.96,48000,16,1,-17.29,-4.04
Dialogue,y8e58039.wav,wav,4.27,48000,16,1,-18.07,-4.83
Dialogue,y8e58040.wav,wav,4.99,48000,16,1,-20.61,-3.74
Dialogue,y8e58041.wav,wav,4.03,48000,16,1,-18.68,-3.18
Dialogue,y8e58042.wav,wav,0.49,48000,16,1,-19.14,-5.46
Dialogue,y8e58043.wav,wav,0.79,48000,16,1,-20.79,-5.99
Dialogue,y8e58044.wav,wav,3.71,48000,16,1,-19.02,-4.01
Dialogue,y8e58045.wav,wav,1.74,48000,16,1,-17.17,-2.79
Dialogue,y8e58046.wav,wav,3.88,48000,16,1,-18.18,-3.27
Dialogue,y8e58047.wav,wav,3.98,48000,16,1,-18.16,-4.21
Dialogue,y8e58048.wav,wav,2.38,48000,16,1,-17.57,-3.56
Dialogue,y8e58049.wav,wav,4.39,48000,16,1,-17.76,-4.21
Dialogue,y8e58050.wav,wav,4.57,48000,16,1,-18.28,-2.46
Dialogue,y8e58051.wav,wav,2.06,48000,16,1,-18.72,-1.58
Dialogue,y8e58052.wav,wav,3.74,48000,16,1,-18.17,-1.06
Dialogue,y8e58053.wav,wav,2.03,48000,16,1,-20.15,-1.92
Dialogue,y8e58054.wav,wav,1.82,48000,16,1,-18.82,-2.97
Dialogue,y8e58055.wav,wav,1.28,48000,16,1,-21.63,-7.66
Dialogue,y8e58056.wav,wav,1.78,48000,16,1,-17.24,-3.81
Dialogue,y8e58057.wav,wav,3.61,48000,16,1,-19.27,-3.70
Dialogue,y8e58058.wav,wav,6.06,48000,16,1,-19.80,-1.39
Dialogue,y8e58059.wav,wav,1.27,48000,16,1,-18.09,-3.49
Dialogue,y8e58060.wav,wav,3.66,48000,16,1,-17.49,-4.72
Dialogue,y8e58061.wav,wav,3.87,48000,16,1,-17.16,-5.76
Dialogue,y8e58062.wav,wav,5.63,48000,16,1,-17.75,-2.30
Dialogue,y8e58063.wav,wav,2.54,48000,16,1,-19.28,-4.85
Dialogue,y8e58064.wav,wav,5.12,48000,16,1,-18.12,-3.93
Dialogue,y8e58065.wav,wav,4.69,48000,16,1,-17.97,-4.09
Dialogue,y8e58066.wav,wav,3.40,48000,16,1,-18.00,-2.50
Dialogue,y8e58067.wav,wav,2.92,48000,16,1,-16.00,-2.14
Dialogue,y8e58068.wav,wav,5.90,48000,16,1,-16.33,-3.51
Dialogue,y8e58069.wav,wav,4.94,48000,16,1,-17.06,-2.66
Dialogue,y8e58070.wav,wav,4.23,48000,16,1,-16.93,-1.00
Dialogue,y8e58071.wav,wav,4.94,48000,16,1,-16.73,-2.08
Dialogue,y8e58072.wav,wav,3.81,48000,16,1,-19.00,-4.39
Dialogue,y8e58073.wav,wav,4.92,48000,16,1,-19.41,-5.19
Dialogue,y8e58074.wav,wav,5.47,48000,16,1,-20.12,-4.72
Dialogue,y8e58075.wav,wav,5.59,48000,16,1,-19.59,-4.36
Dialogue,y8e58076.wav,wav,3.39,48000,16,1,-17.84,-4.37
Dialogue,y8e58077.wav,wav,3.06,48000,16,1,-20.54,-3.57
Dialogue,y8e58078.wav,wav,4.21,48000,16,1,-18.42,-3.37
Dialogue,y8e58079.wav,wav,4.51,48000,16,1,-19.34,-3.06
Dialogue,y8e58080.wav,wav,3.64,48000,16,1,-18.16,-2.68
Dialogue,y8e58081.wav,wav,6.27,48000,16,1,-18.81,-3.46
Dialogue,y8e58082.wav,wav,5.58,48000,16,1,-19.95,-1.46
Dialogue,y8e58083.wav,wav,2.98,48000,16,1,-18.49,-3.80
Dialogue,y8e58084.wav,wav,4.82,48000,16,1,-17.49,-3.48
Dialogue,y8e58085.wav,wav,3.77,48000,16,1,-17.86,-4.46
Dialogue,y8e58086.wav,wav,4.96,48000,16,1,-19.00,-3.35
Dialogue,y8e58087.wav,wav,5.57,48000,16,1,-19.35,-4.17
Dialogue,y8e58088.wav,wav,6.36,48000,16,1,-19.73,-3.63
Dialogue,y8e58089.wav,wav,3.66,48000,16,1,-20.75,-3.44
Dialogue,y8e58090.wav,wav,5.60,48000,16,1,-18.92,-2.73
Dialogue,y8e58091.wav,wav,5.34,48000,16,1,-19.49,-1.66
Dialogue,y8e58092.wav,wav,5.05,48000,16,1,-18.25,-2.37
Dialogue,y8e58093.wav,wav,4.46,48000,16,1,-19.48,-4.53
Dialogue,y8e58094.wav,wav,2.67,48000,16,1,-19.97,-3.53
Dialogue,y8e58095.wav,wav,5.30,48000,16,1,-19.81,-3.26
Dialogue,y8e58096.wav,wav,5.31,48000,16,1,-19.48,-2.08
Dialogue,y8e58097.wav,wav,4.86,48000,16,1,-18.88,-3.09
Dialogue,y8e58098.wav,wav,4.82,48000,16,1,-19.36,-3.28
Dialogue,y8e58099.wav,wav,5.27,48000,16,1,-19.33,-3.13
Dialogue,y8e58100.wav,wav,6.05,48000,16,1,-18.99,-4.33
Dialogue,y8e58101.wav,wav,5.06,48000,16,1,-18.72,-2.47
Dialogue,y8e58102.wav,wav,5.86,48000,16,1,-19.28,-4.57
Dialogue,y8e58103.wav,wav,6.59,48000,16,1,-18.72,-3.29
Dialogue,y8e58104.wav,wav,6.59,48000,16,1,-20.23,-3.98
Dialogue,y8e58105.wav,wav,4.34,48000,16,1,-19.13,-4.05
Dialogue,y8e58106.wav,wav,4.60,48000,16,1,-19.03,-2.43
Dialogue,y8e58107.wav,wav,6.76,48000,16,1,-19.69,-2.79
Dialogue,y8e58108.wav,wav,3.76,48000,16,1,-18.36,-4.25
Dialogue,y8e58109.wav,wav,5.81,48000,16,1,-18.75,-3.36
Dialogue,y8e58110.wav,wav,5.93,48000,16,1,-20.00,-3.96
Dialogue,y8e58111.wav,wav,3.20,48000,16,1,-20.30,-4.48
Dialogue,y8e58112.wav,wav,6.78,48000,16,1,-21.03,-4.03
Dialogue,y8e58113.wav,wav,0.62,48000,16,1,-22.90,-5.68
Dialogue,y8e58114.wav,wav,5.90,48000,16,1,-19.61,-2.14
Dialogue,y8e58115.wav,wav,5.43,48000,16,1,-18.60,-3.26
Dialogue,y8e58116.wav,wav,5.17,48000,16,1,-19.02,-2.27
Dialogue,y8e58117.wav,wav,4.84,48000,16,1,-18.99,-4.31
Dialogue,y8e58118.wav,wav,3.24,48000,16,1,-20.06,-3.97
Dialogue,y8e58119.wav,wav,5.62,48000,16,1,-18.30,-4.00
Dialogue,y8e58120.wav,wav,2.39,48000,16,1,-19.40,-2.47
Dialogue,y8e58121.wav,wav,6.13,48000,16,1,-18.47,-3.62
Dialogue,y8e58122.wav,wav,4.48,48000,16,1,-17.97,-3.41
Dialogue,y8e58123.wav,wav,4.34,48000,16,1,-17.21,-3.15
Dialogue,y8e58124.wav,wav,4.74,48000,16,1,-19.10,-3.63
Dialogue,y8e58125.wav,wav,1.48,48000,16,1,-25.31,-4.43
Dialogue,y8e58126.wav,wav,5.24,48000,16,1,-19.82,-2.24
Dialogue,y8e58127.wav,wav,4.07,48000,16,1,-20.61,-2.95
Dialogue,y8e58128.wav,wav,4.78,48000,16,1,-18.98,-5.03
Dialogue,y8e58129.wav,wav,4.04,48000,16,1,-18.22,-4.41
Dialogue,y8e58130.wav,wav,4.84,48000,16,1,-18.75,-5.22
Dialogue,y8e59000.wav,wav,2.33,48000,16,1,-16.88,-2.60
Dialogue,y8e59001.wav,wav,4.45,48000,16,1,-18.44,-1.01
Dialogue,y8e59002.wav,wav,4.87,48000,16,1,-17.89,-3.00
Dialogue,y8e59003.wav,wav,2.82,48000,16,1,-18.85,-1.30
Dialogue,y8e59004.wav,wav,5.94,48000,16,1,-18.89,-2.56
Dialogue,y8e59005.wav,wav,3.80,48000,16,1,-18.31,-3.57
Dialogue,y8e59006.wav,wav,2.40,48000,16,1,-20.78,-1.15
Dialogue,y8e59007.wav,wav,3.46,48000,16,1,-18.18,-3.45
Dialogue,y8e59008.wav,wav,0.68,48000,16,1,-19.99,-3.92
Dialogue,y8e59009.wav,wav,6.03,48000,16,1,-17.98,-1.95
Dialogue,y8e59010.wav,wav,5.08,48000,16,1,-17.39,-1.18
Dialogue,y8e59011.wav,wav,1.83,48000,16,1,-17.78,-5.61
Dialogue,y8e59012.wav,wav,4.92,48000,16,1,-17.59,-1.22
Dialogue,y8e59013.wav,wav,4.79,48000,16,1,-17.77,-1.26
Dialogue,y8e59014.wav,wav,7.36,48000,16,1,-17.86,-2.42
Dialogue,y8e59015.wav,wav,2.47,48000,16,1,-18.68,-2.37
Dialogue,y8e59016.wav,wav,0.76,48000,16,1,-17.15,-1.10
Dialogue,y8e59017.wav,wav,5.11,48000,16,1,-18.06,-2.87
Dialogue,y8e59018.wav,wav,3.14,48000,16,1,-19.24,-3.99
Dialogue,y8e59019.wav,wav,4.96,48000,16,1,-18.15,-2.76
Dialogue,y8e59020.wav,wav,1.67,48000,16,1,-20.23,-3.61
Dialogue,y8e59021.wav,wav,3.08,48000,16,1,-23.16,-1.62
Dialogue,y8e59022.wav,wav,5.17,48000,16,1,-19.14,-1.33
Dialogue,y8e59023.wav,wav,1.39,48000,16,1,-19.83,-2.77
Dialogue,y8e59024.wav,wav,0.77,48000,16,1,-18.00,-2.46
Dialogue,y8e59025.wav,wav,3.15,48000,16,1,-19.38,-2.78
Dialogue,y8e59026.wav,wav,5.90,48000,16,1,-20.61,-2.24
Dialogue,y8e59027.wav,wav,4.78,48000,16,1,-17.40,-1.40
Dialogue,y8e59028.wav,wav,1.88,48000,16,1,-19.44,-4.25
Dialogue,y8e59029.wav,wav,3.53,48000,16,1,-19.08,-2.71
Dialogue,y8e59030.wav,wav,1.11,48000,16,1,-27.06,-7.42
Dialogue,y8e59031.wav,wav,1.88,48000,16,1,-20.60,-2.25
Dialogue,y8e59032.wav,wav,1.64,48000,16,1,-20.20,-3.21
Dialogue,y8e59033.wav,wav,3.53,48000,16,1,-20.74,-2.25
Dialogue,y8e59034.wav,wav,6.15,48000,16,1,-17.50,-1.10
Dialogue,y8e59035.wav,wav,5.09,48000,16,1,-16.08,-1.30
Dialogue,y8e59036.wav,wav,4.18,48000,16,1,-15.76,-1.60
Dialogue,y8e59037.wav,wav,3.04,48000,16,1,-20.22,-1.66
Dialogue,y8e59038.wav,wav,1.71,48000,16,1,-18.74,-4.30
Dialogue,y8e59039.wav,wav,4.36,48000,16,1,-19.93,-1.00
Dialogue,y8e59040.wav,wav,0.53,48000,16,1,-17.91,-1.05
Dialogue,y8e59041.wav,wav,4.59,48000,16,1,-16.33,-1.50
Dialogue,y8e59042.wav,wav,3.92,48000,16,1,-19.40,-1.00
Dialogue,y8e59043.wav,wav,5.31,48000,16,1,-20.35,-2.82
Dialogue,y8e59044.wav,wav,2.36,48000,16,1,-20.38,-3.55
Dialogue,y8e59045.wav,wav,0.89,48000,16,1,-18.47,-2.10
Dialogue,y8e59046.wav,wav,0.66,48000,16,1,-25.85,-1.45
Dialogue,y8e59047.wav,wav,0.62,48000,16,1,-16.57,-2.61
Dialogue,y8e59048.wav,wav,3.46,48000,16,1,-18.51,-3.49
Dialogue,y8e59049.wav,wav,2.82,48000,16,1,-18.92,-1.23
Dialogue,y8e59050.wav,wav,1.62,48000,16,1,-18.79,-3.80
Dialogue,y8e59051.wav,wav,1.90,48000,16,1,-19.20,-3.12
Dialogue,y8e59052.wav,wav,4.16,48000,16,1,-18.13,-1.88
Dialogue,y8e59053.wav,wav,3.17,48000,16,1,-18.91,-1.44
Dialogue,y8e59054.wav,wav,0.84,48000,16,1,-18.35,-3.10
Dialogue,y8e59055.wav,wav,3.12,48000,16,1,-18.88,-1.75
Dialogue,y8e59056.wav,wav,2.44,48000,16,1,-20.71,-1.57
Dialogue,y8e59057.wav,wav,4.26,48000,16,1,-18.57,-3.24
Dialogue,y8e59058.wav,wav,2.88,48000,16,1,-19.27,-1.79
Dialogue,y8e59059.wav,wav,0.75,48000,16,1,-18.99,-1.82
Dialogue,y8e59060.wav,wav,4.10,48000,16,1,-19.26,-2.81
Dialogue,y8e59061.wav,wav,2.11,48000,16,1,-17.78,-3.87
Dialogue,y8e59062.wav,wav,3.67,48000,16,1,-20.43,-2.34
Dialogue,y8e59063.wav,wav,3.01,48000,16,1,-19.59,-1.00
Dialogue,y8e59064.wav,wav,0.86,48000,16,1,-18.44,-2.63
Dialogue,y8e59065.wav,wav,2.34,48000,16,1,-17.47,-4.41
Dialogue,y8e59066.wav,wav,1.35,48000,16,1,-20.52,-3.24
Dialogue,y8e59067.wav,wav,1.45,48000,16,1,-18.96,-3.73
Dialogue,y8e61000.wav,wav,4.86,48000,16,1,-19.90,-1.20
Dialogue,y8e61001.wav,wav,6.88,48000,16,1,-18.10,-2.48
Dialogue,y8e61002.wav,wav,7.79,48000,16,1,-18.84,-2.23
Dialogue,y8e61003.wav,wav,5.72,48000,16,1,-18.55,-2.47
Dialogue,y8e61004.wav,wav,2.24,48000,16,1,-17.35,-1.54
Dialogue,y8e61005.wav,wav,7.02,48000,16,1,-19.09,-1.82
Dialogue,y8e61006.wav,wav,7.21,48000,16,1,-19.68,-2.14
Dialogue,y8e61007.wav,wav,6.36,48000,16,1,-18.17,-2.43
Dialogue,y8e61008.wav,wav,6.65,48000,16,1,-19.14,-1.00
Dialogue,y8e61009.wav,wav,6.61,48000,16,1,-17.87,-1.00
Dialogue,y8e61010.wav,wav,6.74,48000,16,1,-18.89,-1.24
Dialogue,y8e61011.wav,wav,3.39,48000,16,1,-19.12,-1.73
Dialogue,y8e61012.wav,wav,6.84,48000,16,1,-19.13,-2.53
Dialogue,y8e61013.wav,wav,7.27,48000,16,1,-18.50,-2.92
Dialogue,y8e61014.wav,wav,1.50,48000,16,1,-19.39,-4.70
Dialogue,y8e61015.wav,wav,1.91,48000,16,1,-16.71,-3.28
Dialogue,y8e61016.wav,wav,3.80,48000,16,1,-17.57,-1.64
Dialogue,y8e61017.wav,wav,5.75,48000,16,1,-17.98,-1.63
Dialogue,y8e61018.wav,wav,6.42,48000,16,1,-18.71,-0.50
Dialogue,y8e61019.wav,wav,6.92,48000,16,1,-19.66,-0.62
Dialogue,y8e61020.wav,wav,4.64,48000,16,1,-18.47,-1.96
Dialogue,y8e61021.wav,wav,3.85,48000,16,1,-18.44,-2.29
Dialogue,y8e62000.wav,wav,2.42,48000,16,1,-19.29,-4.02
Dialogue,y8e62001.wav,wav,1.83,48000,16,1,-23.87,-3.46
Dialogue,y8e62002.wav,wav,2.40,48000,16,1,-22.20,-4.94
Dialogue,y8e62003.wav,wav,6.20,48000,16,1,-20.90,-3.60
Dialogue,y8e62004.wav,wav,4.23,48000,16,1,-21.80,-4.67
Dialogue,y8e62005.wav,wav,5.25,48000,16,1,-21.81,-4.96
Dialogue,y8e62006.wav,wav,1.24,48000,16,1,-43.42,-27.06
Dialogue,y8e62007.wav,wav,1.09,48000,16,1,-20.69,-4.34
Dialogue,y8e62008.wav,wav,5.10,48000,16,1,-22.58,-4.46
Dialogue,y8e62009.wav,wav,3.34,48000,16,1,-21.32,-4.35
Dialogue,y8e62010.wav,wav,3.93,48000,16,1,-20.53,-5.60
Dialogue,y8e62011.wav,wav,2.24,48000,16,1,-21.95,-4.99
Dialogue,y8e62012.wav,wav,2.59,48000,16,1,-19.61,-5.42
Dialogue,y8e62013.wav,wav,5.32,48000,16,1,-21.23,-5.82
Dialogue,y8e62014.wav,wav,2.72,48000,16,1,-23.25,-4.92
Dialogue,y8e62015.wav,wav,6.05,48000,16,1,-21.03,-4.62
Dialogue,y8e62016.wav,wav,6.17,48000,16,1,-21.44,-2.98
Dialogue,y8e63000.wav,wav,2.27,48000,16,1,-18.10,-2.22
Dialogue,y8e63001.wav,wav,1.01,48000,16,1,-18.33,-3.43
Dialogue,y8e63002.wav,wav,4.61,48000,16,1,-18.99,-3.19
Dialogue,y8e63003.wav,wav,3.14,48000,16,1,-18.86,-2.56
Dialogue,y8e63004.wav,wav,2.81,48000,16,1,-19.01,-2.71
Dialogue,y8e63005.wav,wav,3.50,48000,16,1,-18.48,-3.90
Dialogue,y8e63006.wav,wav,3.45,48000,16,1,-18.10,-2.89
Dialogue,y8e63007.wav,wav,3.03,48000,16,1,-18.47,-3.37
Dialogue,y8e63008.wav,wav,3.94,48000,16,1,-17.97,-4.33
Dialogue,y8e63009.wav,wav,2.73,48000,16,1,-18.90,-3.59
Dialogue,y8e63010.wav,wav,5.02,48000,16,1,-18.87,-2.61
Dialogue,y8e63011.wav,wav,1.80,48000,16,1,-18.60,-3.09
Dialogue,y8e63012.wav,wav,5.20,48000,16,1,-18.51,-2.52
Dialogue,y8e63013.wav,wav,4.31,48000,16,1,-19.05,-3.64
Dialogue,y8e63014.wav,wav,2.26,48000,16,1,-18.92,-3.17
Dialogue,y8e63015.wav,wav,1.25,48000,16,1,-18.80,-3.78
Dialogue,y8e63016.wav,wav,2.44,48000,16,1,-19.89,-3.17
Dialogue,y8e63017.wav,wav,2.49,48000,16,1,-20.04,-1.34
Dialogue,y8e63018.wav,wav,5.90,48000,16,1,-18.28,-2.44
Dialogue,y8e63019.wav,wav,2.57,48000,16,1,-19.31,-4.85
Dialogue,y8e63020.wav,wav,2.49,48000,16,1,-19.59,-3.49
Dialogue,y8e63021.wav,wav,2.82,48000,16,1,-18.73,-1.00
Dialogue,y8e63022.wav,wav,2.43,48000,16,1,-18.46,-4.56
Dialogue,y8e63023.wav,wav,3.26,48000,16,1,-19.68,-1.86
Dialogue,y8e63024.wav,wav,1.46,48000,16,1,-18.96,-2.29
Dialogue,y8e64000.wav,wav,2.93,48000,16,1,-18.36,-1.67
Dialogue,y8e64001.wav,wav,3.34,48000,16,1,-17.49,-3.94
Dialogue,y8e64002.wav,wav,7.75,48000,16,1,-19.29,-2.84
Dialogue,y8e64003.wav,wav,5.42,48000,16,1,-18.29,-1.41
Dialogue,y8e64004.wav,wav,3.10,48000,16,1,-17.04,-3.64
Dialogue,y8e64005.wav,wav,2.82,48000,16,1,-18.33,-1.76
Dialogue,y8e64006.wav,wav,3.11,48000,16,1,-17.68,-3.91
Dialogue,y8e64007.wav,wav,2.77,48000,16,1,-17.70,-3.23
Dialogue,y8e64008.wav,wav,4.54,48000,16,1,-18.73,-3.84
Dialogue,y8e64009.wav,wav,2.51,48000,16,1,-17.02,-4.33
Dialogue,y8e64010.wav,wav,3.72,48000,16,1,-17.21,-2.41
Dialogue,y8e64011.wav,wav,4.79,48000,16,1,-19.90,-2.21
Dialogue,y8e64012.wav,wav,2.77,48000,16,1,-19.13,-3.07
Dialogue,y8e64013.wav,wav,3.36,48000,16,1,-18.31,-2.58
Dialogue,y8e64014.wav,wav,1.63,48000,16,1,-18.45,-2.46
Dialogue,y8e64015.wav,wav,2.66,48000,16,1,-19.38,-2.55
Dialogue,y8e64016.wav,wav,4.69,48000,16,1,-20.18,-3.21
Dialogue,y8e64017.wav,wav,6.73,48000,16,1,-21.06,-2.16
Dialogue,y8e64018.wav,wav,2.49,48000,16,1,-20.50,-2.52
Dialogue,y8e64019.wav,wav,9.06,48000,16,1,-21.67,-2.15
Dialogue,y8e64020.wav,wav,3.21,48000,16,1,-20.10,-1.48
Dialogue,y8e64021.wav,wav,2.69,48000,16,1,-21.74,-1.86
Dialogue,y8e64022.wav,wav,2.75,48000,16,1,-20.26,-2.74
Dialogue,y8e64023.wav,wav,4.04,48000,16,1,-20.73,-1.52
Dialogue,y8e64024.wav,wav,4.25,48000,16,1,-20.52,-1.82
Dialogue,y8e65000.wav,wav,5.86,48000,16,1,-18.29,-3.56
Dialogue,y8e65001.wav,wav,4.62,48000,16,1,-18.91,-3.34
Dialogue,y8e65002.wav,wav,5.63,48000,16,1,-19.24,-1.88
Dialogue,y8e65003.wav,wav,2.76,48000,16,1,-19.40,-3.50
Dialogue,y8e66000.wav,wav,3.07,48000,16,1,-17.86,-1.84
Dialogue,y8e66001.wav,wav,4.45,48000,16,1,-17.98,-3.64
Dialogue,y8e66002.wav,wav,3.56,48000,16,1,-17.74,-2.80
Dialogue,y8e66003.wav,wav,4.46,48000,16,1,-17.48,-1.67
Dialogue,y8e66004.wav,wav,4.39,48000,16,1,-18.09,-4.08
Dialogue,y8e67000.wav,wav,6.23,48000,16,1,-18.43,-4.53
Dialogue,y8e68000.wav,wav,3.87,48000,16,1,-17.51,-2.05
Dialogue,y8e68001.wav,wav,1.59,48000,16,1,-18.11,-4.05
Dialogue,y8e68002.wav,wav,3.77,48000,16,1,-18.27,-3.49
Dialogue,y8e68003.wav,wav,1.55,48000,16,1,-17.84,-3.62
Dialogue,y8e69000.wav,wav,1.90,48000,16,1,-15.88,-2.36
Dialogue,y8e69001.wav,wav,2.83,48000,16,1,-17.92,-2.67
Dialogue,y8e69002.wav,wav,3.19,48000,16,1,-16.43,-1.30
Dialogue,y8e69003.wav,wav,1.03,48000,16,1,-26.39,-4.92
Dialogue,y8e69004.wav,wav,3.99,48000,16,1,-17.23,-2.35
Dialogue,y8e69005.wav,wav,2.37,48000,16,1,-16.51,-2.70
Dialogue,y8e69006.wav,wav,1.84,48000,16,1,-15.30,-2.73
Dialogue,y8e71000.wav,wav,1.99,48000,16,1,-17.95,-1.75
Dialogue,y8e71001.wav,wav,3.90,48000,16,1,-18.44,-1.98
Dialogue,y8e72000.wav,wav,5.22,48000,16,1,-19.22,-1.00
Dialogue,y8e72001.wav,wav,5.03,48000,16,1,-19.69,-2.14
Dialogue,y8e72002.wav,wav,4.97,48000,16,1,-19.27,-1.76
Dialogue,y8e72003.wav,wav,5.15,48000,16,1,-20.43,-1.10
Dialogue,y8e72004.wav,wav,6.81,48000,16,1,-20.42,-1.30
Dialogue,y8e72005.wav,wav,3.31,48000,16,1,-19.35,-1.17
Dialogue,y8e72006.wav,wav,4.59,48000,16,1,-18.86,-2.82
Dialogue,y8e72007.wav,wav,1.72,48000,16,1,-19.62,-2.78
Dialogue,y8e73000.wav,wav,3.07,48000,16,1,-17.84,-1.26
Dialogue,y8e73001.wav,wav,3.80,48000,16,1,-18.47,-3.46
Dialogue,y8e73002.wav,wav,4.13,48000,16,1,-18.98,-2.26
Dialogue,y8e73003.wav,wav,4.69,48000,16,1,-19.43,-1.37
Dialogue,y8e73004.wav,wav,1.61,48000,16,1,-17.84,-2.71
Dialogue,y8s00000.wav,wav,0.30,48000,16,1,-15.44,-2.47
Dialogue,y8s00001.wav,wav,0.30,48000,16,1,-15.16,-2.49
Dialogue,y8s00002.wav,wav,0.45,48000,16,1,-15.37,-1.89
Dialogue,y8s00003.wav,wav,0.35,48000,16,1,-13.26,-1.86
Dialogue,y8s00004.wav,wav,0.44,48000,16,1,-16.23,-2.29
Dialogue,y8s00005.wav,wav,0.24,48000,16,1,-14.83,-1.83
Dialogue,y8s00006.wav,wav,0.30,48000,16,1,-16.30,-1.78
Dialogue,y8s00007.wav,wav,0.46,48000,16,1,-13.91,-1.88
Dialogue,y8s00008.wav,wav,0.56,48000,16,1,-14.01,-2.67
Dialogue,y8s00009.wav,wav,0.58,48000,16,1,-14.60,-2.42
Dialogue,y8s00010.wav,wav,0.52,48000,16,1,-12.68,-2.82
Dialogue,y8s00011.wav,wav,0.73,48000,16,1,-14.94,-2.38
Dialogue,y8s00012.wav,wav,0.40,48000,16,1,-13.00,-2.52
Dialogue,y8s00013.wav,wav,0.68,48000,16,1,-14.30,-1.43
Dialogue,y8s00014.wav,wav,0.57,48000,16,1,-14.80,-2.43
Dialogue,y8s00015.wav,wav,0.56,48000,16,1,-14.47,-1.72
Dialogue,y8s00016.wav,wav,0.38,48000,16,1,-16.28,-2.80
Dialogue,y8s00017.wav,wav,0.93,48000,16,1,-13.64,-1.90
Dialogue,y8s00018.wav,wav,1.16,48000,16,1,-14.47,-1.97
Dialogue,y8s00019.wav,wav,1.42,48000,16,1,-14.56,-2.29
Dialogue,y8s00020.wav,wav,1.30,48000,16,1,-15.42,-2.55
Dialogue,y8s00021.wav,wav,1.64,48000,16,1,-16.61,-2.02
Dialogue,y8s00022.wav,wav,1.07,48000,16,1,-14.08,-1.47
Dialogue,y8s00023.wav,wav,0.55,48000,16,1,-12.38,-2.65
Dialogue,y8s00024.wav,wav,0.46,48000,16,1,-14.43,-2.58
Dialogue,y8s00025.wav,wav,0.94,48000,16,1,-14.32,-2.24
