Category,File Name,Format,Duration (s),Sample Rate,Bit Depth,Channels,Integrated,Max Momentary
Sound Effect,se_01180.wav,wav,0.44,22050,16,1,-11.56,-0.03
Sound Effect,se_01181.wav,wav,0.61,22050,16,1,-15.28,-0.21
Sound Effect,se_01182.wav,wav,0.88,22050,16,1,-9.23,-1.71
Sound Effect,se_01183.wav,wav,0.43,22050,16,1,-11.94,-0.03
Sound Effect,se_01184.wav,wav,0.51,22050,16,1,-8.78,0.00
Sound Effect,se_01185.wav,wav,0.28,22050,16,1,-8.67,-0.10
Sound Effect,se_01186.wav,wav,0.29,22050,16,1,-16.37,-0.48
Sound Effect,se_01187.wav,wav,0.47,22050,16,1,-7.66,-0.24
Sound Effect,se_01188.wav,wav,0.21,22050,16,1,-12.84,-0.43
Sound Effect,se_01189.wav,wav,0.48,22050,16,1,-12.39,-0.41
Sound Effect,se_01190.wav,wav,0.44,22050,16,1,-11.56,-0.03
Sound Effect,se_01191.wav,wav,0.61,22050,16,1,-15.28,-0.21
Sound Effect,se_01192.wav,wav,0.88,22050,16,1,-9.23,-1.71
Sound Effect,se_01193.wav,wav,0.43,22050,16,1,-11.94,-0.03
Sound Effect,se_01194.wav,wav,0.51,22050,16,1,-8.78,0.00
Sound Effect,se_01195.wav,wav,0.28,22050,16,1,-8.67,-0.10
Sound Effect,se_01196.wav,wav,0.29,22050,16,1,-16.37,-0.48
Sound Effect,se_01197.wav,wav,0.47,22050,16,1,-7.66,-0.24
Sound Effect,se_01198.wav,wav,0.21,22050,16,1,-12.84,-0.43
Sound Effect,se_01199.wav,wav,0.48,22050,16,1,-12.39,-0.41
Sound Effect,se_01200.wav,wav,0.44,22050,16,1,-11.56,-0.03
Sound Effect,se_01201.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01202.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01203.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01204.wav,wav,0.47,22050,16,1,-7.66,-0.24
Sound Effect,se_01205.wav,wav,0.21,22050,16,1,-12.84,-0.43
Sound Effect,se_01206.wav,wav,0.48,22050,16,1,-12.39,-0.41
Sound Effect,se_01207.wav,wav,0.44,22050,16,1,-11.56,-0.03
Sound Effect,se_01208.wav,wav,0.68,22050,16,1,-15.69,-0.39
Sound Effect,se_01209.wav,wav,0.38,22050,16,1,-7.85,-1.16
Sound Effect,se_01210.wav,wav,0.78,22050,16,1,-11.50,-0.28
Sound Effect,se_01211.wav,wav,0.26,22050,16,1,-15.08,-1.16
Sound Effect,se_01212.wav,wav,0.60,22050,16,1,-12.17,-0.12
Sound Effect,se_01213.wav,wav,0.34,22050,16,1,-8.47,0.00
Sound Effect,se_01214.wav,wav,0.55,22050,16,1,-15.14,-0.39
Sound Effect,se_01215.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01216.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01217.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01218.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01219.wav,wav,0.57,22050,16,1,-13.18,-0.42
Sound Effect,se_01220.wav,wav,1.01,22050,16,1,-16.54,-0.49
Sound Effect,se_01221.wav,wav,0.40,22050,16,1,-11.21,-0.01
Sound Effect,se_01222.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01223.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01224.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01225.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01226.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01227.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01228.wav,wav,0.60,22050,16,1,-12.17,-0.12
Sound Effect,se_01229.wav,wav,0.60,22050,16,1,-13.44,0.00
Sound Effect,se_01230.wav,wav,1.08,22050,16,1,-13.10,-0.01
Sound Effect,se_01231.wav,wav,0.27,22050,16,1,-15.49,-0.41
Sound Effect,se_01232.wav,wav,0.50,22050,16,1,-8.56,0.00
Sound Effect,se_01233.wav,wav,0.43,22050,16,1,-6.27,-0.28
Sound Effect,se_01234.wav,wav,0.47,22050,16,1,-13.90,-0.44
Sound Effect,se_01235.wav,wav,0.40,22050,16,1,-13.02,-0.20
Sound Effect,se_01236.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01237.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01238.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01239.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01240.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01241.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01242.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01243.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01244.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01245.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01246.wav,wav,0.60,22050,16,1,-12.17,-0.12
Sound Effect,se_01247.wav,wav,0.60,22050,16,1,-13.44,0.00
Sound Effect,se_01248.wav,wav,0.50,22050,16,1,-8.56,0.00
Sound Effect,se_01249.wav,wav,0.43,22050,16,1,-6.27,-0.28
Sound Effect,se_01250.wav,wav,0.47,22050,16,1,-13.90,-0.44
Sound Effect,se_01251.wav,wav,0.40,22050,16,1,-13.02,-0.20
Sound Effect,se_01252.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01253.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01254.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01255.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01256.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01257.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01258.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01259.wav,wav,0.11,22050,16,1,-12.37,-0.07
Sound Effect,se_01260.wav,wav,0.45,22050,16,1,-14.14,-0.44
Sound Effect,se_01261.wav,wav,0.39,22050,16,1,-10.96,-0.02
Sound Effect,se_01262.wav,wav,0.23,22050,16,1,-11.94,-0.73
Sound Effect,se_01263.wav,wav,0.29,22050,16,1,-12.43,-0.28
Sound Effect,se_01264.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01265.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01266.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01267.wav,wav,0.60,22050,16,1,-12.17,-0.12
Sound Effect,se_01268.wav,wav,0.60,22050,16,1,-13.44,0.00
Sound Effect,se_01269.wav,wav,1.08,22050,16,1,-13.10,-0.01
Sound Effect,se_01270.wav,wav,0.27,22050,16,1,-15.49,-0.41
Sound Effect,se_01271.wav,wav,0.50,22050,16,1,-8.56,0.00
Sound Effect,se_01272.wav,wav,0.43,22050,16,1,-6.27,-0.28
Sound Effect,se_01273.wav,wav,0.47,22050,16,1,-13.90,-0.44
Sound Effect,se_01274.wav,wav,0.40,22050,16,1,-13.02,-0.20
Sound Effect,se_01275.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01276.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01277.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01278.wav,wav,0.11,22050,16,1,-12.37,-0.07
Sound Effect,se_01279.wav,wav,0.45,22050,16,1,-14.14,-0.44
Sound Effect,se_01280.wav,wav,0.39,22050,16,1,-10.96,-0.02
Sound Effect,se_01281.wav,wav,0.23,22050,16,1,-11.94,-0.73
Sound Effect,se_01282.wav,wav,0.29,22050,16,1,-12.43,-0.28
Sound Effect,se_01283.wav,wav,0.57,22050,16,1,-13.18,-0.42
Sound Effect,se_01284.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01285.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01286.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01287.wav,wav,1.01,22050,16,1,-16.54,-0.49
Sound Effect,se_01288.wav,wav,0.40,22050,16,1,-11.21,-0.01
Sound Effect,se_01289.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01290.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01291.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01292.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01293.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01294.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01295.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01296.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01297.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01298.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01299.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01300.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01301.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01302.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01303.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01304.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01305.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01306.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01307.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01308.wav,wav,0.43,22050,16,1,-11.30,-0.09
Sound Effect,se_01309.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01310.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01311.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01312.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01313.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01314.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01315.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01316.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01317.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01318.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01319.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01320.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01321.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01322.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01323.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01324.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01325.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01326.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01327.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01328.wav,wav,0.43,22050,16,1,-11.30,-0.09
Sound Effect,se_01329.wav,wav,0.57,22050,16,1,-13.18,-0.42
Sound Effect,se_01330.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01331.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01332.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01333.wav,wav,1.01,22050,16,1,-16.54,-0.49
Sound Effect,se_01334.wav,wav,0.40,22050,16,1,-11.21,-0.01
Sound Effect,se_01335.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01336.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01337.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01338.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01339.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01340.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01341.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01342.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01343.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01344.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01345.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01346.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01347.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01348.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01349.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01350.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01351.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01352.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01353.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01354.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01355.wav,wav,0.63,22050,16,1,-15.96,-0.42
Sound Effect,se_01356.wav,wav,0.65,22050,16,1,-11.58,-0.09
Sound Effect,se_01357.wav,wav,0.54,22050,16,1,-12.52,-0.44
Sound Effect,se_01358.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01359.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01360.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01361.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01362.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01363.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01364.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01365.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01366.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01367.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01368.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01369.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01370.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01371.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01372.wav,wav,0.63,22050,16,1,-15.96,-0.42
Sound Effect,se_01373.wav,wav,0.65,22050,16,1,-11.58,-0.09
Sound Effect,se_01374.wav,wav,0.54,22050,16,1,-12.52,-0.44
Sound Effect,se_01375.wav,wav,0.85,22050,16,1,-25.08,-14.66
Sound Effect,se_01376.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01377.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01378.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01379.wav,wav,0.85,22050,16,1,-25.08,-14.66
Sound Effect,se_01380.wav,wav,0.85,22050,16,1,-25.08,-14.66
Sound Effect,se_01381.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01382.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01383.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01384.wav,wav,0.46,22050,16,1,-15.99,-0.15
Sound Effect,se_01385.wav,wav,0.63,22050,16,1,-6.83,0.00
Sound Effect,se_01386.wav,wav,0.67,22050,16,1,-13.02,-1.16
Sound Effect,se_01387.wav,wav,0.50,22050,16,1,-6.93,0.00
Sound Effect,se_01388.wav,wav,0.38,22050,16,1,-11.08,-0.29
Sound Effect,se_01389.wav,wav,0.47,22050,16,1,-7.50,0.00
Sound Effect,se_01390.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01391.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01392.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01393.wav,wav,0.57,22050,16,1,-13.18,-0.42
Sound Effect,se_01394.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01395.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01396.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01397.wav,wav,1.01,22050,16,1,-16.54,-0.49
Sound Effect,se_01398.wav,wav,0.40,22050,16,1,-11.21,-0.01
Sound Effect,se_01399.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01400.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01401.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01402.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01403.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01404.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01405.wav,wav,1.31,22050,16,1,-15.44,-0.51
Sound Effect,se_01406.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01407.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01408.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01409.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01410.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01411.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01412.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01413.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01414.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01415.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01416.wav,wav,0.63,22050,16,1,-15.96,-0.42
Sound Effect,se_01417.wav,wav,0.65,22050,16,1,-11.58,-0.09
Sound Effect,se_01418.wav,wav,0.54,22050,16,1,-12.52,-0.44
Sound Effect,se_01419.wav,wav,0.11,22050,16,1,-12.37,-0.07
Sound Effect,se_01420.wav,wav,0.45,22050,16,1,-14.14,-0.44
Sound Effect,se_01421.wav,wav,0.39,22050,16,1,-10.96,-0.02
Sound Effect,se_01422.wav,wav,0.23,22050,16,1,-11.94,-0.73
Sound Effect,se_01423.wav,wav,0.29,22050,16,1,-12.43,-0.28
Sound Effect,se_01424.wav,wav,0.43,22050,16,1,-12.98,-0.49
Sound Effect,se_01425.wav,wav,0.67,22050,16,1,-14.70,-4.64
Sound Effect,se_01426.wav,wav,0.63,22050,16,1,-14.68,-3.55
Sound Effect,se_01427.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01428.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01429.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01430.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01431.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01432.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01433.wav,wav,0.63,22050,16,1,-15.96,-0.42
Sound Effect,se_01434.wav,wav,0.65,22050,16,1,-11.58,-0.09
Sound Effect,se_01435.wav,wav,0.54,22050,16,1,-12.52,-0.44
Sound Effect,se_01436.wav,wav,0.43,22050,16,1,-12.98,-0.49
Sound Effect,se_01437.wav,wav,0.67,22050,16,1,-14.70,-4.64
Sound Effect,se_01438.wav,wav,0.63,22050,16,1,-14.68,-3.55
Sound Effect,se_01439.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01440.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01441.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01442.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01443.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01444.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01445.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01446.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01447.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01448.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01449.wav,wav,0.63,22050,16,1,-15.96,-0.42
Sound Effect,se_01450.wav,wav,0.65,22050,16,1,-11.58,-0.09
Sound Effect,se_01451.wav,wav,0.54,22050,16,1,-12.52,-0.44
Sound Effect,se_01452.wav,wav,0.43,22050,16,1,-12.98,-0.49
Sound Effect,se_01453.wav,wav,0.67,22050,16,1,-14.70,-4.64
Sound Effect,se_01454.wav,wav,0.63,22050,16,1,-14.68,-3.55
Sound Effect,se_01455.wav,wav,0.46,22050,16,1,-15.99,-0.15
Sound Effect,se_01456.wav,wav,0.63,22050,16,1,-6.83,0.00
Sound Effect,se_01457.wav,wav,0.67,22050,16,1,-13.02,-1.16
Sound Effect,se_01458.wav,wav,0.11,22050,16,1,-12.37,-0.07
Sound Effect,se_01459.wav,wav,0.45,22050,16,1,-14.14,-0.44
Sound Effect,se_01460.wav,wav,0.39,22050,16,1,-10.96,-0.02
Sound Effect,se_01461.wav,wav,0.23,22050,16,1,-11.94,-0.73
Sound Effect,se_01462.wav,wav,0.29,22050,16,1,-12.43,-0.28
Sound Effect,se_01463.wav,wav,0.57,22050,16,1,-13.18,-0.42
Sound Effect,se_01464.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01465.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01466.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01467.wav,wav,1.01,22050,16,1,-16.54,-0.49
Sound Effect,se_01468.wav,wav,0.40,22050,16,1,-11.21,-0.01
Sound Effect,se_01469.wav,wav,0.39,22050,16,1,-11.73,-0.34
Sound Effect,se_01470.wav,wav,0.37,22050,16,1,-6.85,0.00
Sound Effect,se_01471.wav,wav,0.41,22050,16,1,-4.66,-0.01
Sound Effect,se_01472.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01473.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01474.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01475.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01476.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01477.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01478.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01479.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01480.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01481.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01482.wav,wav,1.42,22050,16,1,-11.30,-1.16
Sound Effect,se_01483.wav,wav,0.36,22050,16,1,-9.45,-0.44
Sound Effect,se_01484.wav,wav,0.46,22050,16,1,-12.80,-0.96
Sound Effect,se_01485.wav,wav,1.09,22050,16,1,-12.90,-0.05
Sound Effect,se_01486.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01487.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01488.wav,wav,0.43,22050,16,1,-11.30,-0.09
Sound Effect,se_01489.wav,wav,0.65,22050,16,1,-7.27,0.00
Sound Effect,se_01490.wav,wav,0.77,22050,16,1,-10.85,-0.30
Sound Effect,se_01491.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01492.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01493.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01494.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01495.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01496.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01497.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01498.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01499.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01500.wav,wav,0.60,22050,16,1,-12.17,-0.12
Sound Effect,se_01501.wav,wav,0.60,22050,16,1,-13.44,0.00
Sound Effect,se_01502.wav,wav,0.31,22050,16,1,-12.66,-0.40
Sound Effect,se_01503.wav,wav,0.36,22050,16,1,-11.11,-0.34
Sound Effect,se_01504.wav,wav,0.43,22050,16,1,-15.22,-0.34
Sound Effect,se_01505.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01506.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01507.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01508.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01509.wav,wav,0.65,22050,16,1,-7.27,0.00
Sound Effect,se_01510.wav,wav,0.77,22050,16,1,-10.85,-0.30
Sound Effect,se_01511.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01512.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01513.wav,wav,1.42,22050,16,1,-11.30,-1.16
Sound Effect,se_01514.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01515.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01516.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01517.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01518.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01519.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01520.wav,wav,0.43,22050,16,1,-11.30,-0.09
Sound Effect,se_01521.wav,wav,0.39,22050,16,1,-8.95,-0.01
Sound Effect,se_01522.wav,wav,0.61,22050,16,1,-5.58,0.00
Sound Effect,se_01523.wav,wav,0.44,22050,16,1,-9.69,-1.16
Sound Effect,se_01524.wav,wav,0.65,22050,16,1,-7.27,0.00
Sound Effect,se_01525.wav,wav,0.77,22050,16,1,-10.85,-0.30
Sound Effect,se_01526.wav,wav,0.44,22050,16,1,-12.12,-0.28
Sound Effect,se_01527.wav,wav,0.50,22050,16,1,-10.23,-0.12
Sound Effect,se_01528.wav,wav,0.40,22050,16,1,-7.10,-0.14
Sound Effect,se_01529.wav,wav,0.31,22050,16,1,-12.97,-0.12
Sound Effect,se_01530.wav,wav,0.54,22050,16,1,-5.53,0.00
Sound Effect,se_01531.wav,wav,0.36,22050,16,1,-9.45,-0.44
Sound Effect,se_01532.wav,wav,0.46,22050,16,1,-12.80,-0.96
Sound Effect,se_01533.wav,wav,1.09,22050,16,1,-12.90,-0.05
Sound Effect,se_01534.wav,wav,0.37,22050,16,1,-5.98,0.00
Sound Effect,se_01535.wav,wav,0.36,22050,16,1,-5.88,0.00
Sound Effect,se_01536.wav,wav,0.42,22050,16,1,-15.66,-0.35
Sound Effect,se_01537.wav,wav,0.37,22050,16,1,-8.86,0.00
Sound Effect,se_01538.wav,wav,0.54,22050,16,1,-5.53,0.00
