Category,File Name,Format,Duration (s),Sample Rate,Bit Depth,Channels,Integrated,Max Momentary
Dialogue,hb60740do.wav,wav,1.36,48000,16,1,-16.94,-0.49
Dialogue,hb80101ma.wav,wav,3.59,48000,16,1,-13.28,-0.46
Dialogue,hb80103ma.wav,wav,1.90,48000,16,1,-14.62,-0.49
Dialogue,hb80104ma.wav,wav,4.93,48000,16,1,-10.53,-0.29
Dialogue,hb80106ma.wav,wav,3.67,48000,16,1,-13.09,-0.41
Dialogue,hb80108ma.wav,wav,2.27,48000,16,1,-13.93,-0.50
Dialogue,hb80109ma.wav,wav,6.53,48000,16,1,-12.00,-0.14
Dialogue,hb80213do.wav,wav,8.13,48000,16,1,-10.25,-0.01
Dialogue,he10101hc.wav,wav,8.86,48000,16,1,-16.15,-0.97
Dialogue,he10201sr.wav,wav,1.02,48000,16,1,-19.59,-2.09
Dialogue,he10202go.wav,wav,2.97,48000,16,1,-13.24,-0.28
Dialogue,he10203do.wav,wav,1.92,48000,16,1,-13.46,-0.30
Dialogue,he10204sr.wav,wav,2.41,48000,16,1,-11.87,-0.01
Dialogue,he10205me.wav,wav,1.93,48000,16,1,-9.93,-0.40
Dialogue,he10206sr.wav,wav,1.51,48000,16,1,-14.27,-0.29
Dialogue,he10207do.wav,wav,1.10,48000,16,1,-13.38,-0.42
Dialogue,he10301me.wav,wav,2.61,48000,16,1,-15.92,-0.39
Dialogue,he10302me.wav,wav,1.73,48000,16,1,-14.48,-0.52
Dialogue,he10303sr.wav,wav,5.90,48000,16,1,-14.31,-0.01
Dialogue,he10304me.wav,wav,2.03,48000,16,1,-12.70,-0.52
Dialogue,he10305do.wav,wav,3.05,48000,16,1,-11.68,-0.41
Dialogue,he10306go.wav,wav,3.72,48000,16,1,-14.35,-0.44
Dialogue,he10401do.wav,wav,2.45,48000,16,1,-11.33,-0.04
Dialogue,he10402sr.wav,wav,0.96,48000,16,1,-15.86,-0.23
Dialogue,he10501x9.wav,wav,1.88,48000,16,1,-10.80,-0.44
Dialogue,he10502sr.wav,wav,1.45,48000,16,1,-15.40,-0.53
Dialogue,he10601ha.wav,wav,3.07,48000,16,1,-15.41,-0.28
Dialogue,he10602pe.wav,wav,6.24,48000,16,1,-14.53,-0.46
Dialogue,he10603pe.wav,wav,8.22,48000,16,1,-12.56,-0.45
Dialogue,he10604pe.wav,wav,6.05,48000,16,1,-13.47,-0.42
Dialogue,he10605ha.wav,wav,4.66,48000,16,1,-16.39,-0.30
Dialogue,he10701do.wav,wav,2.92,48000,16,1,-17.37,-0.32
Dialogue,he10702go.wav,wav,2.59,48000,16,1,-12.98,-0.08
Dialogue,he10703sr.wav,wav,2.40,48000,16,1,-15.46,-0.37
Dialogue,he10901pe.wav,wav,3.35,48000,16,1,-14.59,-0.36
Dialogue,he10902ha.wav,wav,6.10,48000,16,1,-13.30,-0.44
Dialogue,he10903pe.wav,wav,1.58,48000,16,1,-14.38,-0.44
Dialogue,he10904pe.wav,wav,1.70,48000,16,1,-16.86,-0.50
Dialogue,he10905ha.wav,wav,3.26,48000,16,1,-17.69,-0.49
Dialogue,he10906ha.wav,wav,3.52,48000,16,1,-15.11,-0.12
Dialogue,he10907ha.wav,wav,6.00,48000,16,1,-15.47,-0.45
Dialogue,he10908ha.wav,wav,1.93,48000,16,1,-13.49,-0.45
Dialogue,he10909ha_1.wav,wav,3.52,48000,16,1,-14.33,-0.42
Dialogue,he10910ao.wav,wav,4.58,48000,16,1,-14.83,-0.47
Dialogue,he10911ha.wav,wav,5.78,48000,16,1,-13.82,-0.36
Dialogue,he10912ao.wav,wav,3.59,48000,16,1,-15.87,-0.50
Dialogue,he10913ha.wav,wav,2.50,48000,16,1,-12.10,-0.42
Dialogue,he10914sr.wav,wav,1.03,48000,16,1,-16.85,-0.47
Dialogue,he10915do.wav,wav,1.33,48000,16,1,-14.29,-0.28
Dialogue,he10916ha.wav,wav,1.51,48000,16,1,-13.35,-0.34
Dialogue,he10917ao.wav,wav,0.94,48000,16,1,-16.57,-0.50
Dialogue,he11001sr.wav,wav,1.11,48000,16,1,-13.71,-0.45
Dialogue,he11101do.wav,wav,2.12,48000,16,1,-12.52,-0.09
Dialogue,he11102sr.wav,wav,1.96,48000,16,1,-14.45,-0.40
Dialogue,he11103ha.wav,wav,7.13,48000,16,1,-12.46,-0.31
Dialogue,he11104ao.wav,wav,1.18,48000,16,1,-11.05,-0.35
Dialogue,he11105sr.wav,wav,2.37,48000,16,1,-12.14,-0.30
Dialogue,he11106ha.wav,wav,1.14,48000,16,1,-13.26,-0.48
Dialogue,he11107ao.wav,wav,3.63,48000,16,1,-13.93,-0.44
Dialogue,he11201do.wav,wav,3.18,48000,16,1,-13.53,-0.18
Dialogue,he11202ao.wav,wav,1.55,48000,16,1,-15.43,-0.47
Dialogue,he11203Asr.wav,wav,1.29,48000,16,1,-15.33,-0.48
Dialogue,he11203Bsr.wav,wav,1.25,48000,16,1,-15.03,-0.35
Dialogue,he11203ha.wav,wav,1.95,48000,16,1,-16.26,-0.48
Dialogue,he11301Asr.wav,wav,6.77,48000,16,1,-17.76,-0.44
Dialogue,he11301sr.wav,wav,4.29,48000,16,1,-12.89,-0.10
Dialogue,he11302ao.wav,wav,4.37,48000,16,1,-15.60,-0.47
Dialogue,he11303ao.wav,wav,1.43,48000,16,1,-18.14,-0.51
Dialogue,he11304ao.wav,wav,1.36,48000,16,1,-16.06,-0.50
Dialogue,he11304Asr.wav,wav,1.03,48000,16,1,-18.11,-0.52
Dialogue,he11304Bgo.wav,wav,1.34,48000,16,1,-14.68,-0.52
Dialogue,he11305sr.wav,wav,1.30,48000,16,1,-14.12,-0.04
Dialogue,he11306do.wav,wav,1.65,48000,16,1,-14.58,-0.41
Dialogue,he11307Asr.wav,wav,0.91,48000,16,1,-17.31,-0.52
Dialogue,he11307go.wav,wav,2.96,48000,16,1,-13.94,-0.28
Dialogue,he11308ao.wav,wav,4.01,48000,16,1,-14.87,-0.30
Dialogue,he11308Asr.wav,wav,1.08,48000,16,1,-15.71,-0.48
Dialogue,he11309Asr.wav,wav,2.19,48000,16,1,-17.68,-0.46
Dialogue,he11309sr.wav,wav,2.73,48000,16,1,-14.56,-0.28
Dialogue,he11310ao.wav,wav,0.89,48000,16,1,-18.89,-0.75
Dialogue,he11311ao.wav,wav,2.33,48000,16,1,-14.86,-0.42
Dialogue,he11401pe.wav,wav,13.13,48000,16,1,-12.32,-0.32
Dialogue,he11402ha.wav,wav,5.78,48000,16,1,-13.63,-0.42
Dialogue,he11403ha.wav,wav,1.80,48000,16,1,-14.03,-0.50
Dialogue,he11501do.wav,wav,2.90,48000,16,1,-12.88,-0.28
Dialogue,he11502Asr.wav,wav,4.58,48000,16,1,-19.55,-0.43
Dialogue,he11502Bgo.wav,wav,1.84,48000,16,1,-14.44,-0.33
Dialogue,he11502go.wav,wav,2.06,48000,16,1,-13.76,-0.26
Dialogue,he11503sr.wav,wav,4.04,48000,16,1,-11.69,-0.28
Dialogue,he11504do.wav,wav,1.34,48000,16,1,-12.44,-0.42
Dialogue,he11505ao.wav,wav,1.76,48000,16,1,-15.84,-0.49
Dialogue,he11506sr.wav,wav,2.30,48000,16,1,-15.36,-0.24
Dialogue,he11507ao.wav,wav,1.10,48000,16,1,-14.18,-0.52
Dialogue,he11508Aao.wav,wav,3.52,48000,16,1,-14.04,-0.42
Dialogue,he11508Bdo.wav,wav,1.06,48000,16,1,-15.94,-0.33
Dialogue,he11508Cdo.wav,wav,2.70,48000,16,1,-11.00,-0.28
Dialogue,he11601do.wav,wav,1.35,48000,16,1,-12.80,-0.30
Dialogue,he11602sr.wav,wav,1.57,48000,16,1,-14.33,-0.44
Dialogue,he11603do.wav,wav,2.00,48000,16,1,-11.46,-0.33
Dialogue,he11604go_1.wav,wav,2.18,48000,16,1,-13.20,-0.61
Dialogue,he11604go.wav,wav,2.01,48000,16,1,-15.35,-0.52
Dialogue,he11701me.wav,wav,4.33,48000,16,1,-14.18,-0.49
Dialogue,he11702hc.wav,wav,5.12,48000,16,1,-14.37,-0.10
Dialogue,he11704hc_1.wav,wav,5.06,48000,16,1,-12.76,-0.43
Dialogue,he11705Ahc.wav,wav,6.43,48000,16,1,-10.99,-0.18
Dialogue,he11705Chc.wav,wav,0.56,48000,16,1,-13.21,-0.43
Dialogue,he11705Dhc.wav,wav,0.88,48000,16,1,-20.86,-4.33
Dialogue,he11705me.wav,wav,2.54,48000,16,1,-19.50,-0.50
Dialogue,he11901ha.wav,wav,3.90,48000,16,1,-16.13,-0.44
Dialogue,he11902pe.wav,wav,1.58,48000,16,1,-13.04,-0.47
Dialogue,he11903ha.wav,wav,9.94,48000,16,1,-13.94,-0.41
Dialogue,he11904pe.wav,wav,4.66,48000,16,1,-13.34,-0.35
Dialogue,he11905ha.wav,wav,2.16,48000,16,1,-16.53,-0.50
Dialogue,he11906pe.wav,wav,1.11,48000,16,1,-13.34,-0.49
Dialogue,he11907ha.wav,wav,1.42,48000,16,1,-18.94,-0.43
Dialogue,he11908Ape.wav,wav,0.74,48000,16,1,-16.02,-0.52
Dialogue,he11908ha.wav,wav,5.56,48000,16,1,-13.01,-0.43
Dialogue,he11909pe.wav,wav,7.44,48000,16,1,-11.39,-0.22
Dialogue,he11910ha.wav,wav,0.94,48000,16,1,-21.38,-0.55
Dialogue,he11911ha.wav,wav,2.35,48000,16,1,-15.37,-0.50
Dialogue,he12202sr.wav,wav,0.92,48000,16,1,-11.55,-0.45
Dialogue,he12203do.wav,wav,0.81,48000,16,1,-11.85,-0.41
Dialogue,he12204go.wav,wav,1.44,48000,16,1,-11.94,-0.31
Dialogue,he12205hc.wav,wav,1.57,48000,16,1,-11.66,-0.44
Dialogue,he12206sr.wav,wav,2.85,48000,16,1,-11.85,-0.43
Dialogue,he12207hc.wav,wav,2.04,48000,16,1,-11.32,-0.42
Dialogue,he12208sr.wav,wav,0.66,48000,16,1,-10.57,-0.46
Dialogue,he12302sr.wav,wav,0.94,48000,16,1,-16.23,-0.43
Dialogue,he12303do.wav,wav,2.65,48000,16,1,-15.28,-0.27
Dialogue,he12304go.wav,wav,2.65,48000,16,1,-13.73,-0.48
Dialogue,he12305Aph.wav,wav,0.53,48000,16,1,-15.32,-0.52
Dialogue,he12305ph.wav,wav,3.64,48000,16,1,-11.88,-0.42
Dialogue,he12306sr.wav,wav,1.03,48000,16,1,-14.40,-0.61
Dialogue,he12309Asr.wav,wav,0.98,48000,16,1,-11.60,-0.43
Dialogue,he12309Bdo.wav,wav,0.59,48000,16,1,-10.18,-0.30
Dialogue,he12503sr.wav,wav,2.46,48000,16,1,-13.27,-0.34
Dialogue,he12504Asr.wav,wav,0.87,48000,16,1,-11.97,-0.29
Dialogue,he12504ha.wav,wav,5.39,48000,16,1,-13.14,-0.45
Dialogue,he12506hc.wav,wav,1.67,48000,16,1,-12.08,-0.32
Dialogue,he12507ha.wav,wav,3.74,48000,16,1,-12.86,-0.43
Dialogue,he12509sr.wav,wav,2.18,48000,16,1,-12.39,-0.43
Dialogue,he12510ha.wav,wav,1.84,48000,16,1,-13.03,-0.48
Dialogue,he12511hc.wav,wav,1.39,48000,16,1,-12.41,-0.42
Dialogue,he12512ha.wav,wav,3.39,48000,16,1,-13.02,-0.44
Dialogue,he12513hc.wav,wav,1.03,48000,16,1,-12.25,-0.42
Dialogue,he12514do.wav,wav,2.39,48000,16,1,-11.42,-0.28
Dialogue,he12515go.wav,wav,2.07,48000,16,1,-13.83,-0.93
Dialogue,he12516sr.wav,wav,3.06,48000,16,1,-13.06,-0.29
Dialogue,he12517hc.wav,wav,1.22,48000,16,1,-13.80,-0.49
Dialogue,he12518hc.wav,wav,1.21,48000,16,1,-14.07,-0.50
Dialogue,he12701hc.wav,wav,0.55,48000,16,1,-14.07,-0.44
Dialogue,he12702hc.wav,wav,0.50,48000,16,1,-10.44,-0.28
Dialogue,he12703hc.wav,wav,1.09,48000,16,1,-9.66,-0.42
Dialogue,he12704Ahc.wav,wav,11.89,48000,16,1,-15.26,-0.50
Dialogue,he12704hc.wav,wav,3.42,48000,16,1,-13.90,-0.43
Dialogue,he12901Ax9.wav,wav,0.97,48000,16,1,-18.86,-0.53
Dialogue,he12901x9.wav,wav,1.61,48000,16,1,-11.80,-0.45
Dialogue,he12902Ax9.wav,wav,2.38,48000,16,1,-13.88,-0.48
Dialogue,he12902x9.wav,wav,1.48,48000,16,1,-14.02,-0.31
Dialogue,he12903sr.wav,wav,1.59,48000,16,1,-16.60,-0.43
Dialogue,he12904x9.wav,wav,1.65,48000,16,1,-12.58,-0.42
Dialogue,he12905x9.wav,wav,2.71,48000,16,1,-11.67,-0.41
Dialogue,he12906sr.wav,wav,2.44,48000,16,1,-14.33,-0.44
Dialogue,he12908sr.wav,wav,2.04,48000,16,1,-14.86,-0.47
Dialogue,he12909sr.wav,wav,1.13,48000,16,1,-15.56,-0.43
Dialogue,he12910go.wav,wav,2.39,48000,16,1,-14.41,-0.30
Dialogue,he12911x9.wav,wav,2.64,48000,16,1,-10.01,-0.39
Dialogue,he13001x9.wav,wav,5.12,48000,16,1,-14.89,-0.48
Dialogue,he13002sr.wav,wav,1.72,48000,16,1,-12.50,-0.44
Dialogue,he13003do.wav,wav,1.40,48000,16,1,-13.03,-0.41
Dialogue,he13004sr.wav,wav,2.53,48000,16,1,-14.58,-0.29
Dialogue,he13101do.wav,wav,1.68,48000,16,1,-13.11,0.00
Dialogue,he13102sr.wav,wav,1.62,48000,16,1,-14.60,-0.44
Dialogue,he13203me.wav,wav,2.28,48000,16,1,-12.88,-0.40
Dialogue,he13204pe.wav,wav,9.71,48000,16,1,-9.96,-0.39
Dialogue,he13205sr.wav,wav,2.31,48000,16,1,-14.48,-0.32
Dialogue,he13206Ape.wav,wav,2.21,48000,16,1,-11.56,-0.40
Dialogue,he13301sr.wav,wav,1.80,48000,16,1,-15.98,-0.43
Dialogue,he13302do.wav,wav,1.92,48000,16,1,-15.52,-0.42
Dialogue,he13303Ape.wav,wav,1.31,48000,16,1,-17.56,-0.55
Dialogue,he13303hc.wav,wav,2.17,48000,16,1,-16.27,-0.42
Dialogue,he13304Ahc_3.wav,wav,1.53,48000,16,1,-15.12,-0.45
Dialogue,he13304Bpe.wav,wav,2.96,48000,16,1,-16.07,-0.49
Dialogue,he13304hc.wav,wav,3.98,48000,16,1,-15.12,-0.51
Dialogue,he13305sr.wav,wav,1.98,48000,16,1,-13.73,-0.30
Dialogue,he13306hc.wav,wav,4.10,48000,16,1,-15.04,-0.46
Dialogue,he13307pe.wav,wav,2.11,48000,16,1,-13.78,-0.40
Dialogue,he13308Ape.wav,wav,1.34,48000,16,1,-14.95,-0.47
Dialogue,he13401me.wav,wav,3.11,48000,16,1,-17.29,-0.52
Dialogue,he13402sr.wav,wav,1.61,48000,16,1,-15.98,-0.43
Dialogue,he13403me.wav,wav,4.61,48000,16,1,-14.91,-0.52
Dialogue,he13405do.wav,wav,2.72,48000,16,1,-13.89,0.00
Dialogue,he13601pe.wav,wav,6.50,48000,16,1,-14.18,-0.44
Dialogue,he13602Asr.wav,wav,1.65,48000,16,1,-16.88,-0.49
Dialogue,he13602Bgo.wav,wav,2.90,48000,16,1,-15.06,-1.63
Dialogue,he13602ha.wav,wav,7.64,48000,16,1,-13.87,-0.42
Dialogue,he13801hc.wav,wav,1.35,48000,16,1,-14.65,-0.33
Dialogue,he13804me.wav,wav,1.54,48000,16,1,-13.12,-0.50
Dialogue,he13805hc.wav,wav,2.82,48000,16,1,-14.57,-0.44
Dialogue,he13806hc.wav,wav,3.89,48000,16,1,-15.69,-0.44
Dialogue,he13808me.wav,wav,1.03,48000,16,1,-11.64,-0.50
Dialogue,he13809sr.wav,wav,2.40,48000,16,1,-12.03,-0.31
Dialogue,he13810hc.wav,wav,1.67,48000,16,1,-16.90,-1.17
Dialogue,he13811do.wav,wav,1.40,48000,16,1,-11.87,-0.28
Dialogue,he13812sr.wav,wav,0.58,48000,16,1,-14.33,-0.31
Dialogue,he13813ph.wav,wav,2.45,48000,16,1,-12.23,-0.28
Dialogue,he13814me.wav,wav,0.96,48000,16,1,-11.54,-0.48
Dialogue,he13901sr.wav,wav,0.65,48000,16,1,-13.00,-0.50
Dialogue,he13902hc.wav,wav,4.88,48000,16,1,-15.71,-0.47
Dialogue,he13904sr.wav,wav,2.39,48000,16,1,-14.14,-0.44
Dialogue,he13905go.wav,wav,2.78,48000,16,1,-11.45,-0.03
Dialogue,he13908do.wav,wav,2.75,48000,16,1,-11.67,-0.31
Dialogue,he13909me.wav,wav,1.91,48000,16,1,-10.81,-0.43
Dialogue,he13910sr.wav,wav,3.61,48000,16,1,-11.34,-0.01
Dialogue,he13912go.wav,wav,3.29,48000,16,1,-11.68,-0.28
Dialogue,he13913hc.wav,wav,0.90,48000,16,1,-15.76,-0.49
Dialogue,he13914do.wav,wav,0.94,48000,16,1,-12.79,-0.28
Dialogue,he13915ph.wav,wav,5.98,48000,16,1,-13.18,-0.22
Dialogue,he13916sr.wav,wav,1.40,48000,16,1,-12.14,-0.32
Dialogue,he20201hc.wav,wav,1.40,48000,16,1,-19.72,-0.75
Dialogue,he20202sr.wav,wav,2.72,48000,16,1,-13.09,-0.47
Dialogue,he20203me.wav,wav,8.14,48000,16,1,-11.61,-0.45
Dialogue,he20204go.wav,wav,3.32,48000,16,1,-12.45,-0.42
Dialogue,he20205ha.wav,wav,3.84,48000,16,1,-13.83,-0.48
Dialogue,he20206ha_2.wav,wav,2.86,48000,16,1,-17.30,-0.46
Dialogue,he20206ha_3.wav,wav,4.71,48000,16,1,-13.42,-0.47
Dialogue,he20207ha.wav,wav,4.43,48000,16,1,-14.34,-0.38
Dialogue,he20208sr.wav,wav,1.94,48000,16,1,-14.79,-0.32
Dialogue,he20209ha.wav,wav,5.66,48000,16,1,-14.74,-0.18
Dialogue,he20210ha.wav,wav,3.80,48000,16,1,-13.96,-0.43
Dialogue,he20211ha.wav,wav,5.79,48000,16,1,-13.67,-0.33
Dialogue,he20212ha.wav,wav,7.77,48000,16,1,-13.30,-0.14
Dialogue,he20213ha.wav,wav,6.13,48000,16,1,-14.54,-0.43
Dialogue,he20214ha.wav,wav,5.53,48000,16,1,-13.88,-0.43
Dialogue,he20215ha.wav,wav,6.12,48000,16,1,-15.14,-0.32
Dialogue,he20217ha.wav,wav,4.59,48000,16,1,-16.64,-0.53
Dialogue,he20218ha.wav,wav,2.73,48000,16,1,-14.42,-0.45
Dialogue,he20219sr.wav,wav,1.39,48000,16,1,-13.03,-0.43
Dialogue,he20220ha_1.wav,wav,2.32,48000,16,1,-16.47,-0.42
Dialogue,he20802ao.wav,wav,6.67,48000,16,1,-17.82,-0.51
Dialogue,he20803ha.wav,wav,3.12,48000,16,1,-14.91,-0.42
Dialogue,he20804sr.wav,wav,3.81,48000,16,1,-14.56,-0.50
Dialogue,he20805do.wav,wav,0.94,48000,16,1,-17.16,-0.29
Dialogue,he20806ha.wav,wav,3.74,48000,16,1,-14.66,-0.43
Dialogue,he20808ao.wav,wav,3.93,48000,16,1,-17.56,-0.48
Dialogue,he20809ha.wav,wav,2.16,48000,16,1,-15.20,-0.44
Dialogue,he20810ao.wav,wav,4.16,48000,16,1,-15.53,-0.41
Dialogue,he20812ao.wav,wav,1.47,48000,16,1,-12.46,-0.49
Dialogue,he20814ao.wav,wav,2.81,48000,16,1,-15.17,-0.32
Dialogue,he20815ha.wav,wav,2.00,48000,16,1,-14.90,-0.43
Dialogue,he20816ao.wav,wav,2.15,48000,16,1,-15.72,-0.52
Dialogue,he20818sr.wav,wav,2.43,48000,16,1,-19.20,-0.45
Dialogue,he20901hc.wav,wav,2.01,48000,16,1,-13.75,-0.48
Dialogue,he20902sr.wav,wav,4.27,48000,16,1,-12.32,-0.30
Dialogue,he20903go.wav,wav,3.28,48000,16,1,-13.10,-0.02
Dialogue,he20904hc.wav,wav,4.21,48000,16,1,-14.32,-0.10
Dialogue,he20906do.wav,wav,2.00,48000,16,1,-12.87,-0.14
Dialogue,he20907hc.wav,wav,4.93,48000,16,1,-15.30,-0.48
Dialogue,he20908sr.wav,wav,2.03,48000,16,1,-15.23,-0.45
Dialogue,he20910hc.wav,wav,3.86,48000,16,1,-12.52,-0.42
Dialogue,he20912hc.wav,wav,2.52,48000,16,1,-16.85,-0.48
Dialogue,he20914hc.wav,wav,3.36,48000,16,1,-13.01,-0.42
Dialogue,he20915ha.wav,wav,2.98,48000,16,1,-15.00,-0.34
Dialogue,he20916hc.wav,wav,1.58,48000,16,1,-17.84,-0.48
Dialogue,he20917ha.wav,wav,7.07,48000,16,1,-14.09,-0.34
Dialogue,he20918hc.wav,wav,2.67,48000,16,1,-15.46,-0.52
Dialogue,he20920ha.wav,wav,5.73,48000,16,1,-15.17,-0.48
Dialogue,he21001ha.wav,wav,3.21,48000,16,1,-15.25,-0.42
Dialogue,he21101sr.wav,wav,1.10,48000,16,1,-14.05,-0.42
Dialogue,he21102sr.wav,wav,2.26,48000,16,1,-8.35,-0.39
Dialogue,he21103go.wav,wav,3.52,48000,16,1,-9.09,-0.30
Dialogue,he21104do.wav,wav,1.43,48000,16,1,-11.08,-0.35
Dialogue,he21105do.wav,wav,2.35,48000,16,1,-11.18,-0.28
Dialogue,he21106ao.wav,wav,5.05,48000,16,1,-15.92,-0.28
Dialogue,he21107ao.wav,wav,4.40,48000,16,1,-18.47,-0.11
Dialogue,he21109ao.wav,wav,4.21,48000,16,1,-16.26,-0.18
Dialogue,he21110ao.wav,wav,2.82,48000,16,1,-13.42,-0.38
Dialogue,he21111ao.wav,wav,2.66,48000,16,1,-14.84,-0.33
Dialogue,he21112sr.wav,wav,3.88,48000,16,1,-14.19,-0.52
Dialogue,he21113go.wav,wav,3.28,48000,16,1,-13.34,-0.48
Dialogue,he21114sr.wav,wav,5.08,48000,16,1,-14.42,-0.39
Dialogue,he21115do.wav,wav,2.21,48000,16,1,-14.37,-0.36
Dialogue,he21116sr.wav,wav,2.75,48000,16,1,-11.82,-0.35
Dialogue,he21201do.wav,wav,2.52,48000,16,1,-12.08,-0.37
Dialogue,he21202sr.wav,wav,2.75,48000,16,1,-12.91,-0.45
Dialogue,he21203go.wav,wav,2.06,48000,16,1,-13.53,-0.34
Dialogue,he21301Ahc_1.wav,wav,3.47,48000,16,1,-13.83,-0.35
Dialogue,he21301Ahc_3.wav,wav,4.05,48000,16,1,-12.08,-0.39
Dialogue,he21301Bao.wav,wav,2.28,48000,16,1,-13.80,-0.47
Dialogue,he21301ha.wav,wav,2.11,48000,16,1,-12.46,-0.30
Dialogue,he21302sr.wav,wav,2.61,48000,16,1,-11.94,-0.45
Dialogue,he21303do.wav,wav,4.03,48000,16,1,-11.70,-0.26
Dialogue,he21305sr.wav,wav,1.47,48000,16,1,-14.85,-0.49
Dialogue,he21306do.wav,wav,1.43,48000,16,1,-12.10,-0.15
Dialogue,he21307go.wav,wav,1.79,48000,16,1,-9.63,-0.35
Dialogue,he21309ha.wav,wav,1.95,48000,16,1,-13.13,-0.50
Dialogue,he21310ha.wav,wav,7.17,48000,16,1,-12.16,-0.28
Dialogue,he21311ao.wav,wav,2.09,48000,16,1,-14.15,-0.74
Dialogue,he21312ao.wav,wav,4.09,48000,16,1,-14.77,-0.46
Dialogue,he21314ha.wav,wav,9.33,48000,16,1,-11.53,-0.16
Dialogue,he21315sr.wav,wav,2.66,48000,16,1,-13.52,-0.41
Dialogue,he21316Ado_2.wav,wav,1.76,48000,16,1,-17.63,-0.29
Dialogue,he21316Bgo.wav,wav,2.41,48000,16,1,-18.05,-0.48
Dialogue,he21317ha.wav,wav,1.84,48000,16,1,-13.14,-0.49
Dialogue,he21318ha.wav,wav,3.38,48000,16,1,-14.94,-0.46
Dialogue,he21319me.wav,wav,1.39,48000,16,1,-12.50,-0.35
Dialogue,he21320hc.wav,wav,1.28,48000,16,1,-12.14,-0.44
Dialogue,he21321me.wav,wav,1.82,48000,16,1,-11.63,-0.32
Dialogue,he21322ha.wav,wav,5.00,48000,16,1,-12.86,-0.43
Dialogue,he21323hc.wav,wav,1.28,48000,16,1,-11.39,-0.42
Dialogue,he21324hc.wav,wav,2.38,48000,16,1,-10.45,-0.42
Dialogue,he21325ha.wav,wav,3.44,48000,16,1,-16.61,-0.50
Dialogue,he21326sr.wav,wav,2.59,48000,16,1,-12.03,-0.44
Dialogue,he21327ha.wav,wav,4.13,48000,16,1,-15.03,-0.43
Dialogue,he21401ha.wav,wav,3.40,48000,16,1,-12.57,-0.45
Dialogue,he21402sr.wav,wav,1.86,48000,16,1,-14.03,-0.42
Dialogue,he21403do.wav,wav,1.69,48000,16,1,-12.59,-0.21
Dialogue,he21404ao.wav,wav,2.81,48000,16,1,-15.97,-0.44
Dialogue,he21405go.wav,wav,2.71,48000,16,1,-14.02,-0.45
Dialogue,he21406hc.wav,wav,3.23,48000,16,1,-11.90,-0.31
Dialogue,he21407ha.wav,wav,1.92,48000,16,1,-16.52,-0.43
Dialogue,he21409hc.wav,wav,4.44,48000,16,1,-12.23,-0.43
Dialogue,he21410hc.wav,wav,3.52,48000,16,1,-12.58,-0.44
Dialogue,he21411hc.wav,wav,2.01,48000,16,1,-13.30,-0.46
Dialogue,he21412sr.wav,wav,2.16,48000,16,1,-14.37,-0.52
Dialogue,he21413hc.wav,wav,3.67,48000,16,1,-10.93,-0.46
Dialogue,he21414Aha.wav,wav,3.74,48000,16,1,-13.97,-0.43
Dialogue,he21414Bha.wav,wav,4.93,48000,16,1,-11.36,-0.39
Dialogue,he21414Csr.wav,wav,1.31,48000,16,1,-16.38,-0.49
Dialogue,he21414Ddo_3.wav,wav,1.46,48000,16,1,-18.41,-0.42
Dialogue,he21414Ego.wav,wav,2.41,48000,16,1,-18.37,-0.49
Dialogue,he21414sr.wav,wav,1.31,48000,16,1,-16.38,-0.49
Dialogue,he21502Bha.wav,wav,2.84,48000,16,1,-14.86,-0.42
Dialogue,he21502ha.wav,wav,5.82,48000,16,1,-9.83,-0.38
Dialogue,he21601do.wav,wav,2.48,48000,16,1,-13.37,-0.31
Dialogue,he21602ao.wav,wav,4.14,48000,16,1,-14.95,-0.42
Dialogue,he21603ao.wav,wav,4.04,48000,16,1,-15.67,-0.44
Dialogue,he21604ao.wav,wav,4.83,48000,16,1,-13.66,-0.32
Dialogue,he21605sr.wav,wav,5.13,48000,16,1,-14.74,-0.36
Dialogue,he21606ao.wav,wav,1.32,48000,16,1,-18.31,-0.52
Dialogue,he21607ao.wav,wav,3.70,48000,16,1,-17.66,-0.50
Dialogue,he21608sr.wav,wav,1.53,48000,16,1,-15.53,-0.50
Dialogue,he21609ao.wav,wav,1.23,48000,16,1,-17.42,-0.50
Dialogue,he21610sr.wav,wav,4.38,48000,16,1,-14.14,-0.43
Dialogue,he21611ao.wav,wav,2.52,48000,16,1,-14.18,-0.50
Dialogue,he21612ao.wav,wav,3.30,48000,16,1,-15.75,-0.43
Dialogue,he21613ao.wav,wav,2.34,48000,16,1,-16.96,-0.46
Dialogue,he21614sr.wav,wav,1.96,48000,16,1,-13.55,-0.42
Dialogue,he21706sr.wav,wav,1.86,48000,16,1,-13.09,-0.41
Dialogue,he21714do.wav,wav,2.72,48000,16,1,-10.57,0.00
Dialogue,he30101sr.wav,wav,1.28,48000,16,1,-13.55,-0.42
Dialogue,he30102sr.wav,wav,1.24,48000,16,1,-12.59,-0.50
Dialogue,he30103sr.wav,wav,0.92,48000,16,1,-18.40,-0.36
Dialogue,he30104do.wav,wav,1.72,48000,16,1,-16.63,-1.59
Dialogue,he30106do.wav,wav,2.05,48000,16,1,-12.73,-0.39
Dialogue,he30107do.wav,wav,1.70,48000,16,1,-14.22,-0.46
Dialogue,he30108do.wav,wav,1.26,48000,16,1,-15.09,-0.42
